employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
2590,34.0,Female,Single,Surabaya,S1,3.0,46.9,Sales,5.2,81.8,7.1,6553,Low
2591,45.0,Male,Married,Jakarta,S1,10.0,45.2,Finance,7.7,82.7,7.0,10232,High
2592,31.0,Male,Single,Jakarta,S1,10.0,44.3,HR,10.3,61.7,6.8,13374,High
2593,35.0,Female,Single,Jakarta,D3,7.0,42.7,Marketing,12.5,69.7,8.5,6874,Low
2594,35.0,Female,Divorced,Bandung,S1,9.0,38.2,Finance,6.6,83.8,9.7,8058,Low
2595,42.0,Male,Married,Bandung,S1,1.0,32.7,Unknown,9.9,66.8,13.8,3768,Low
2596,17.0,Female,Single,Bandung,D3,12.0,39.0,Sales,6.0,77.8,11.75,11130,High
2597,30.0,Female,Married,Bandung,D3,11.0,38.8,Finance,9.8,89.2,9.5,9866,High
2598,37.0,Male,Married,Bandung,SMA,10.0,45.2,Marketing,15.2,51.1,10.0,8867,Low
2599,45.0,Male,Divorced,Bandung,S2,9.0,41.5,Marketing,9.9,71.6,12.7,7735,Low
2600,31.0,Female,Married,Surabaya,SMA,9.0,48.1,IT,5.1,77.6,10.2,9961,High
2601,20.0,Male,Married,Surabaya,S1,10.0,46.0,Unknown,9.8,57.1,6.8,10624,High
2602,40.0,Female,Married,Surabaya,D3,10.0,37.7,Finance,9.8,69.7,5.4,9525,High
2603,30.0,Male,Single,Surabaya,D3,12.0,31.0,HR,10.3,85.4,11.1,9047,Low
2604,115.0,Female,Married,Surabaya,S1,11.0,46.9,Marketing,9.9,68.0,16.4,11653,High
2605,30.0,Female,Married,Surabaya,SMA,16.0,46.8,HR,10.3,60.2,8.9,11943,High
2606,35.0,Male,Divorced,Bandung,S1,13.0,33.2,HR,7.9,86.3,6.5,11256,High
2607,30.0,Male,Divorced,Surabaya,S1,11.0,47.5,Finance,9.4,79.4,8.7,11238,High
2608,17.0,Female,Single,Jakarta,S1,18.0,39.3,Sales,9.5,74.3,7.2,12751,High
2609,42.0,Female,Single,Surabaya,SMA,12.0,40.8,Sales,9.5,74.0,6.7,9202,High
2610,45.0,Male,Single,Jakarta,S1,17.0,48.1,Sales,8.4,85.3,2.8,15235,High
2611,40.0,Female,Single,Jakarta,S1,13.0,46.7,IT,11.3,77.9,8.8,10270,High
2612,26.0,Female,Married,Surabaya,S1,1.0,43.3,Marketing,9.9,81.5,11.2,5132,Low
2613,33.0,Other,Married,Bandung,D3,17.0,42.4,IT,9.9,68.1,4.6,13082,High
2614,35.0,Female,Married,Bandung,S1,11.0,43.1,Marketing,11.3,55.8,9.6,9818,High
2615,36.5,Female,Married,Jakarta,S2,10.0,38.0,Marketing,9.9,81.2,5.3,9581,High
2616,-8.0,Female,Single,Bandung,S1,11.0,39.7,Marketing,9.9,86.0,3.1,8542,Low
2617,29.0,Male,Married,Jakarta,D3,8.0,35.5,Finance,10.7,72.8,5.2,9482,High
2618,36.0,Female,Divorced,Bandung,SMA,11.0,38.3,Sales,9.5,83.9,9.0,8509,Low
2619,39.0,Male,Married,Bandung,D3,7.0,38.2,IT,9.6,71.6,3.3,7173,Low
2620,47.0,Male,Single,Bandung,D3,16.0,36.8,IT,7.3,74.1,9.3,10244,High
2621,41.0,Female,Single,Bandung,SMA,9.0,40.4,Finance,9.8,92.5,10.7,9614,High
2622,41.0,Male,Single,Surabaya,SMA,8.0,38.4,Marketing,9.9,72.1,5.4,9726,High
2623,36.0,Female,Married,Surabaya,S1,5.0,42.5,Sales,11.2,71.5,9.9,8759,Low
2624,112.0,Female,Single,Surabaya,SMA,11.0,31.9,HR,10.3,56.3,6.8,9824,High
2625,38.0,Male,Married,Jakarta,S1,11.0,39.4,HR,9.3,81.9,7.6,9072,Low
2626,28.0,Male,Married,Surabaya,SMA,12.0,40.7,Unknown,9.8,67.9,16.5,10067,High
2627,46.0,Female,Married,Surabaya,D3,10.0,38.4,Sales,9.5,76.5,5.4,6022,Low
2628,41.0,Female,Single,Surabaya,SMA,2.0,39.1,HR,10.9,71.8,17.8,3701,Low
2629,31.0,Female,Married,Bandung,SMA,13.0,32.1,Unknown,9.9,70.5,8.3,9412,High
2630,31.0,Male,Married,Bandung,S1,17.0,41.8,IT,10.5,73.8,4.3,13587,High
2631,37.0,Other,Single,Bandung,S1,5.0,43.2,Sales,9.5,74.6,7.2,5957,Low
2632,39.0,Male,Divorced,Bandung,SMA,18.0,42.5,HR,7.9,86.8,10.3,10966,High
2633,37.0,Male,Married,Bandung,D3,11.0,45.2,IT,11.8,90.2,16.3,8766,Low
2634,37.0,Male,Single,Surabaya,D3,10.0,41.0,Sales,9.5,81.5,14.0,9919,High
2635,49.0,Male,Married,Surabaya,S1,8.0,42.4,Marketing,9.9,87.7,10.3,6521,Low
2636,44.0,Female,Single,Bandung,S1,3.0,40.8,Sales,9.4,83.5,9.9,5106,Low
2637,37.0,Female,Married,Bandung,S1,15.0,43.4,Finance,9.8,79.9,10.7,11460,High
2638,43.0,Female,Married,Surabaya,S1,6.0,32.1,IT,9.9,89.6,11.2,6469,Low
2639,27.0,Female,Single,Surabaya,S1,6.0,35.5,Marketing,9.9,61.9,11.5,6788,Low
2640,38.0,Male,Single,Bandung,SMA,15.0,47.9,IT,9.9,68.2,9.95,12694,High
2641,49.0,Female,Single,Jakarta,D3,1.0,27.7,IT,9.9,66.8,1.9,3121,Low
2642,33.0,Male,Married,Bandung,S2,2.0,39.3,Unknown,9.9,72.0,4.9,3985,Low
2643,35.0,Female,Single,Surabaya,S1,10.0,45.9,Sales,3.3,81.9,9.850000000000001,10488,High
2644,30.0,Male,Married,Jakarta,S1,11.0,39.5,IT,9.9,63.8,15.6,7690,Low
2645,26.0,Male,Single,Bandung,S1,10.0,38.0,IT,9.9,80.0,19.6,10579,High
2646,29.0,Male,Single,Surabaya,D3,8.0,40.6,Finance,10.4,69.1,6.7,9209,High
2647,32.0,Female,Single,Surabaya,S1,23.0,38.2,Finance,14.7,71.5,3.5,17660,High
2648,24.0,Female,Single,Surabaya,S1,9.0,40.2,Finance,12.3,77.0,14.1,7761,Low
2649,35.0,Female,Single,Bandung,D3,9.0,36.6,IT,9.9,91.8,23.1,7598,Low
2650,42.0,Male,Married,Bandung,S1,6.0,45.5,Marketing,8.3,67.9,15.5,7608,Low
2651,28.0,Other,Married,Jakarta,S1,11.0,47.1,Sales,9.6,74.2,6.3,10190,High
2652,47.0,Male,Divorced,Surabaya,SMA,13.0,39.3,IT,6.9,64.2,24.3,11268,High
2653,39.0,Female,Single,Surabaya,D3,16.0,33.1,HR,10.3,67.8,13.4,11829,High
2654,43.0,Male,Married,Jakarta,D3,3.0,37.4,Marketing,7.2,64.1,6.0,4886,Low
2655,30.0,Male,Married,Bandung,S1,9.0,39.1,Marketing,6.1,77.4,19.7,8310,Low
2656,33.0,Female,Married,Surabaya,SMA,12.0,42.5,Sales,14.1,79.3,5.7,11186,High
2657,26.0,Female,Single,Jakarta,S1,13.0,35.0,Marketing,9.9,81.9,6.9,8730,Low
2658,42.0,Female,Single,Surabaya,S1,10.0,36.2,Sales,9.5,67.5,9.9,8382,Low
2659,36.0,Male,Married,Bandung,D3,13.0,42.6,Marketing,9.9,80.1,9.9,11310,High
2660,39.0,Female,Married,Bandung,S2,6.0,44.7,Sales,11.5,76.1,10.2,6403,Low
2661,26.0,Male,Married,Jakarta,S2,18.0,36.9,Finance,6.7,74.4,10.2,9148,High
2662,28.0,Male,Single,Jakarta,SMA,15.0,33.3,Finance,9.8,62.6,15.6,12280,High
2663,40.0,Female,Single,Surabaya,SMA,3.0,56.4,Marketing,9.9,76.5,1.6,7122,Low
2664,27.0,Female,Divorced,Bandung,S2,5.0,43.9,Marketing,9.9,76.8,11.4,5634,Low
2665,39.0,Other,Married,Bandung,S2,5.0,38.7,Sales,9.5,76.0,9.9,7287,Low
2666,24.0,Male,Married,Jakarta,SMA,13.0,44.3,Sales,6.9,79.0,11.75,10726,High
2667,42.0,Female,Single,Jakarta,SMA,4.0,39.4,IT,13.4,81.9,6.2,4903,Low
2668,25.0,Female,Married,Surabaya,SMA,8.0,44.3,Finance,15.1,64.0,3.2,8803,Low
2669,39.0,Female,Single,Bandung,S2,12.0,40.8,IT,9.3,72.8,6.0,10131,High
2670,40.0,Male,Single,Surabaya,SMA,10.0,40.45,IT,9.9,80.2,16.5,8432,Low
2671,29.0,Female,Married,Surabaya,S1,11.0,39.4,HR,5.5,72.3,14.2,8674,Low
2672,40.0,Female,Married,Jakarta,S1,5.0,32.8,Sales,9.5,84.6,9.0,4750,Low
2673,37.0,Male,Single,Bandung,SMA,13.0,49.7,HR,11.5,75.9,2.9,12205,High
2674,31.0,Female,Married,Jakarta,S1,7.0,35.3,HR,10.3,55.5,14.1,5781,Low
2675,27.0,Male,Married,Surabaya,SMA,8.0,33.2,IT,8.5,83.4,16.5,6522,Low
2676,19.0,Female,Divorced,Surabaya,S1,11.0,38.9,HR,10.3,73.8,15.2,9495,High
2677,38.0,Other,Single,Bandung,SMA,11.0,35.2,Unknown,8.7,57.3,5.2,10478,High
2678,22.0,Male,Single,Bandung,S1,10.0,39.7,IT,9.2,72.5,5.7,9107,High
2679,35.0,Female,Divorced,Bandung,S1,6.0,43.4,Sales,9.5,62.3,18.3,7932,Low
2680,33.0,Male,Married,Bandung,SMA,9.0,45.0,Marketing,4.1,82.5,4.0,9100,High
2681,40.0,Female,Married,Jakarta,SMA,10.0,44.1,HR,9.8,74.6,12.4,10314,High
2682,33.0,Female,Single,Jakarta,D3,3.0,38.5,IT,11.0,65.8,1.1,7285,Low
2683,32.0,Male,Divorced,Jakarta,SMA,8.0,40.0,Finance,8.3,83.1,9.5,7587,Low
2684,41.0,Male,Married,Jakarta,S1,12.0,42.0,Sales,9.5,79.6,12.9,10218,High
2685,38.0,Female,Married,Surabaya,S1,4.0,40.6,HR,10.3,72.6,9.9,5295,Low
2686,38.0,Female,Divorced,Jakarta,D3,16.0,42.9,Sales,9.5,62.5,12.6,12815,High
2687,39.0,Male,Married,Jakarta,S1,16.0,32.7,Sales,10.0,66.6,3.9,11404,High
2688,23.0,Male,Single,Bandung,S1,4.0,50.2,Marketing,10.4,66.4,5.9,6476,Low
2689,41.0,Male,Married,Surabaya,S1,17.0,38.0,Sales,3.7,82.5,12.4,12291,High
2690,40.0,Male,Married,Jakarta,D3,9.0,39.1,Marketing,12.0,58.2,13.5,10839,High
2691,27.0,Female,Married,Surabaya,SMA,12.0,36.2,Marketing,9.9,74.5,11.1,9929,High
2692,33.0,Male,Married,Surabaya,SMA,8.0,36.9,Marketing,15.8,72.5,9.850000000000001,5774,Low
2693,35.0,Female,Single,Surabaya,S1,15.0,51.4,HR,6.4,85.4,1.7,12242,High
2694,34.0,Male,Married,Surabaya,D3,12.0,44.7,Sales,7.4,77.3,7.7,10484,High
2695,38.0,Male,Married,Bandung,D3,6.0,32.3,Sales,9.4,80.4,9.9,6085,Low
2696,8.0,Male,Single,Bandung,SMA,4.0,47.5,Marketing,11.2,69.7,16.4,6684,Low
2697,44.0,Female,Married,Surabaya,S1,3.0,46.0,Sales,9.5,62.7,13.2,6383,Low
2698,25.0,Male,Divorced,Surabaya,SMA,11.0,38.6,Sales,9.5,71.7,9.2,9868,High
2699,40.0,Other,Single,Surabaya,SMA,13.0,41.5,Marketing,11.8,82.8,15.2,10912,High
2700,35.0,Male,Single,Bandung,D3,13.0,39.9,Finance,9.8,82.7,12.1,11443,High
2701,38.0,Male,Single,Bandung,SMA,9.0,49.9,Finance,14.1,70.7,2.4,7991,Low
2702,44.0,Male,Single,Surabaya,S1,4.0,36.0,Marketing,8.6,66.4,15.0,5349,Low
2703,51.0,Male,Single,Surabaya,D3,7.0,40.7,HR,10.3,64.4,5.7,8007,Low
2704,43.0,Female,Married,Surabaya,D3,16.0,37.9,Sales,11.8,73.6,13.8,12042,High
2705,37.0,Female,Single,Surabaya,S1,8.0,32.8,Sales,14.8,76.4,1.9,6631,Low
2706,43.0,Male,Married,Bandung,SMA,11.0,51.0,Finance,11.2,89.7,18.0,10064,High
2707,36.0,Female,Single,Jakarta,SMA,5.0,34.1,Marketing,9.9,76.2,8.6,5067,Low
2708,35.0,Female,Divorced,Jakarta,S1,12.0,41.1,HR,15.0,81.1,4.5,11087,High
2709,32.0,Other,Single,Bandung,D3,8.0,31.3,Marketing,7.2,67.2,6.6,5278,Low
2710,48.0,Male,Married,Bandung,D3,15.0,38.0,Finance,12.8,75.4,9.75,10019,High
2711,28.0,Male,Single,Jakarta,SMA,14.0,42.1,Finance,5.4,76.4,10.0,116300,High
2712,47.0,Female,Single,Jakarta,D3,8.0,35.9,Sales,11.3,73.6,16.6,8131,Low
2713,39.0,Male,Single,Jakarta,S1,9.0,42.9,IT,9.9,74.8,10.4,7209,Low
2714,24.0,Female,Married,Surabaya,S1,7.0,38.7,HR,13.7,76.3,0.9,7992,Low
2715,38.0,Female,Single,Jakarta,S1,3.0,45.8,HR,13.5,79.8,3.9,6261,Low
2716,18.0,Male,Married,Jakarta,SMA,6.0,46.8,IT,11.7,86.7,23.8,8197,Low
2717,40.0,Female,Single,Surabaya,SMA,11.0,37.1,Finance,9.8,52.3,10.7,9279,High
2718,42.0,Female,Single,Surabaya,S1,12.0,40.4,Marketing,9.9,86.1,9.6,10464,High
2719,30.0,Female,Single,Bandung,S2,11.0,40.9,HR,10.2,57.9,8.5,10052,High
2720,36.0,Female,Married,Surabaya,SMA,8.0,43.1,IT,9.9,78.1,5.0,8782,Low
2721,51.0,Female,Single,Jakarta,D3,15.0,40.1,Sales,14.3,98.6,7.6,11751,High
2722,31.0,Male,Single,Surabaya,SMA,10.0,41.0,Sales,14.7,74.6,10.6,9010,Low
2723,27.0,Female,Married,Bandung,SMA,14.0,38.8,Finance,9.8,76.8,7.7,10799,High
2724,47.0,Male,Single,Jakarta,D3,1.0,40.6,HR,10.3,71.9,19.6,4788,Low
2725,51.0,Male,Married,Bandung,SMA,10.0,46.5,Marketing,10.2,81.7,6.9,104740,High
2726,35.0,Male,Single,Bandung,S1,11.0,43.2,HR,10.3,78.6,4.7,11788,High
2727,43.0,Female,Married,Bandung,S1,3.0,43.5,Sales,9.5,68.2,14.0,6379,Low
2728,46.0,Male,Divorced,Surabaya,SMA,9.0,43.6,HR,14.8,73.9,9.6,9239,High
2729,29.0,Female,Single,Surabaya,SMA,8.0,39.2,Sales,9.5,63.8,10.1,9139,High
2730,31.0,Female,Single,Bandung,S1,18.0,41.6,IT,16.3,73.8,7.0,13556,High
2731,45.0,Male,Married,Bandung,SMA,12.0,39.2,IT,13.5,70.8,0.5,8397,Low
2732,48.0,Male,Married,Bandung,S1,11.0,46.3,Sales,9.5,76.4,16.1,9401,High
2733,40.0,Male,Married,Bandung,D3,14.0,26.1,Marketing,9.9,67.9,14.3,11437,High
2734,28.0,Male,Married,Surabaya,S1,12.0,39.6,Marketing,9.9,72.9,7.8,9243,High
2735,51.0,Male,Single,Surabaya,D3,8.0,45.7,HR,10.3,75.1,10.3,9141,High
2736,31.0,Male,Married,Bandung,SMA,15.0,33.2,Sales,14.3,75.8,8.9,9829,High
2737,32.0,Female,Married,Surabaya,SMA,4.0,42.0,Finance,9.8,77.7,18.1,7484,Low
2738,38.0,Female,Married,Jakarta,SMA,12.0,36.6,Marketing,13.2,73.3,4.8,9199,High
2739,47.0,Female,Divorced,Surabaya,D3,2.0,40.1,Marketing,9.9,67.1,6.9,4898,Low
2740,42.0,Male,Married,Bandung,S1,11.0,40.45,IT,6.4,75.8,6.4,9745,High
2741,38.0,Male,Married,Surabaya,SMA,11.0,41.0,Marketing,15.7,73.2,11.6,10104,High
2742,39.0,Female,Divorced,Jakarta,SMA,18.0,29.8,Marketing,9.9,85.2,10.3,12154,High
2743,35.0,Female,Single,Jakarta,S1,2.0,35.1,Marketing,9.9,86.5,11.0,5422,Low
2744,39.0,Male,Single,Surabaya,S1,7.0,44.9,Sales,9.5,61.3,5.6,8643,Low
2745,15.0,Male,Single,Jakarta,S2,10.0,39.3,Sales,13.7,81.2,17.4,11506,High
2746,33.0,Female,Divorced,Jakarta,S1,12.0,48.7,IT,12.8,83.2,7.7,11525,High
2747,37.0,Male,Married,Surabaya,D3,11.0,48.4,HR,8.3,61.5,15.9,11042,High
2748,26.0,Male,Single,Surabaya,S1,5.0,38.3,Marketing,9.9,80.8,25.7,5931,Low
2749,38.0,Male,Single,Surabaya,S2,7.0,52.5,HR,10.9,84.0,5.6,8278,Low
2750,33.0,Female,Single,Bandung,S1,16.0,40.1,Sales,9.5,65.5,11.7,13564,High
2751,49.0,Female,Single,Bandung,D3,10.0,35.2,Marketing,8.5,72.6,9.3,9225,High
2752,48.0,Male,Divorced,Jakarta,SMA,12.0,40.0,HR,10.5,76.9,9.6,10088,High
2753,31.0,Male,Married,Jakarta,SMA,9.0,28.7,HR,10.8,80.7,8.6,6570,Low
2754,34.0,Female,Divorced,Surabaya,S1,4.0,48.0,Finance,13.9,65.1,11.2,5015,Low
2755,34.0,Male,Married,Jakarta,S1,15.0,48.0,Sales,12.3,86.6,11.1,12005,High
2756,-2.0,Male,Married,Surabaya,S1,13.0,34.9,IT,9.9,54.7,9.5,9540,High
2757,37.0,Male,Married,Bandung,SMA,22.0,38.9,IT,9.9,88.2,13.8,14576,High
2758,29.0,Male,Married,Surabaya,S1,5.0,40.5,Finance,7.2,80.5,10.5,7401,Low
2759,26.0,Female,Divorced,Jakarta,S1,14.0,35.2,HR,11.7,68.8,12.4,12047,High
2760,40.0,Female,Divorced,Surabaya,SMA,3.0,31.2,Finance,12.8,83.6,11.1,5732,Low
2761,40.0,Female,Married,Surabaya,S1,11.0,38.9,Finance,10.3,64.5,7.0,8789,Low
2762,29.0,Female,Single,Surabaya,D3,15.0,38.4,Sales,9.2,76.1,8.7,11878,High
2763,42.0,Other,Married,Jakarta,S1,0.0,38.1,Marketing,10.2,77.4,12.8,3318,Low
2764,30.0,Other,Single,Surabaya,S1,9.0,41.1,HR,10.6,77.4,12.8,6770,Low
2765,35.0,Male,Single,Surabaya,S1,7.0,47.1,IT,8.1,66.6,16.2,81380,High
2766,42.0,Male,Single,Jakarta,S1,6.0,38.5,Unknown,9.9,70.0,19.3,8109,Low
2767,35.0,Female,Single,Bandung,S1,12.0,40.9,Finance,3.8,76.3,7.4,9751,High
2768,39.0,Female,Married,Bandung,D3,16.0,43.6,Finance,13.8,67.7,10.7,13197,High
2769,31.0,Female,Single,Jakarta,D3,9.0,42.8,Finance,9.8,77.7,9.0,8111,Low
2770,33.0,Female,Married,Bandung,S1,11.0,36.9,HR,11.1,68.9,4.5,9881,High
2771,33.0,Male,Single,Surabaya,SMA,11.0,40.5,Finance,13.8,85.0,12.8,9305,High
2772,29.0,Male,Married,Jakarta,D3,10.0,42.7,Unknown,6.2,90.6,13.9,10797,High
2773,34.0,Male,Married,Surabaya,S1,5.0,34.4,Marketing,4.8,72.0,4.6,5623,Low
2774,23.0,Female,Single,Surabaya,S1,16.0,46.3,HR,11.2,84.2,8.1,12089,High
2775,31.0,Other,Married,Jakarta,D3,11.0,47.2,Unknown,9.9,72.9,7.6,11687,High
2776,33.0,Male,Married,Surabaya,SMA,12.0,40.0,Sales,4.8,65.6,2.5,9062,Low
2777,33.0,Female,Married,Jakarta,D3,6.0,41.0,Marketing,11.1,70.7,9.8,7310,Low
2778,33.0,Female,Married,Surabaya,SMA,8.0,39.8,IT,9.9,75.9,4.3,7752,Low
2779,34.0,Male,Married,Bandung,SMA,9.0,37.3,Sales,7.6,57.1,10.8,9151,High
2780,39.0,Female,Single,Surabaya,S1,2.0,42.4,HR,9.0,81.3,11.3,6538,Low
2781,42.0,Female,Married,Surabaya,SMA,2.0,40.8,IT,2.7,75.9,12.0,4407,Low
2782,30.0,Male,Married,Jakarta,D3,7.0,32.7,Finance,8.2,85.0,12.2,7312,Low
2783,25.0,Male,Single,Bandung,D3,13.0,42.3,HR,7.9,81.1,17.7,11369,High
2784,36.5,Male,Married,Surabaya,S2,7.0,34.5,IT,11.7,76.2,6.0,7076,Low
2785,31.0,Male,Married,Surabaya,D3,5.0,44.7,Sales,9.5,71.4,6.2,8495,Low
2786,32.0,Male,Single,Bandung,SMA,6.0,36.6,Finance,9.8,90.2,9.5,8182,Low
2787,29.0,Male,Married,Bandung,SMA,8.0,39.2,Finance,9.8,96.7,9.3,7067,Low
2788,25.0,Female,Married,Bandung,S1,8.0,46.9,HR,7.5,71.6,15.6,9895,High
2789,31.0,Female,Single,Bandung,S1,21.0,42.5,Finance,9.8,85.4,12.8,15255,High
2790,36.0,Female,Married,Bandung,D3,15.0,34.6,IT,9.9,67.9,19.6,11204,High
2791,40.0,Female,Married,Surabaya,D3,15.0,34.9,Marketing,9.9,69.1,9.5,10760,High
2792,31.0,Female,Single,Bandung,SMA,16.0,37.0,Sales,4.6,71.1,2.6,10218,High
2793,32.0,Female,Married,Bandung,S1,5.0,42.0,HR,10.3,81.8,9.1,6980,Low
2794,28.0,Male,Married,Surabaya,S1,4.0,41.8,Marketing,9.9,64.3,9.6,6487,Low
2795,35.0,Male,Married,Jakarta,SMA,4.0,35.8,Marketing,7.8,90.5,12.7,7573,Low
2796,28.0,Male,Single,Surabaya,SMA,17.0,34.2,HR,13.0,84.4,9.1,11242,High
2797,40.0,Female,Married,Jakarta,SMA,7.0,41.4,IT,13.5,81.6,7.3,6034,Low
2798,21.0,Female,Married,Bandung,SMA,4.0,39.3,Sales,9.5,72.1,5.0,4730,Low
2799,25.0,Female,Divorced,Jakarta,S1,8.0,50.8,HR,16.1,83.3,9.3,10670,High
2800,37.0,Female,Divorced,Surabaya,SMA,9.0,40.2,Marketing,13.8,45.8,1.9,8071,Low
2801,36.0,Female,Single,Jakarta,SMA,11.0,49.1,Marketing,9.9,79.4,10.4,11771,High
2802,57.0,Female,Single,Jakarta,SMA,11.0,34.1,HR,10.3,76.6,8.0,8921,Low
2803,38.0,Other,Single,Jakarta,S2,6.0,32.1,Marketing,9.9,56.1,14.3,5239,Low
2804,32.0,Female,Married,Bandung,S1,13.0,34.4,HR,16.1,79.1,0.1,11941,High
2805,-5.0,Female,Married,Surabaya,SMA,7.0,45.9,HR,13.3,80.9,10.0,9412,High
2806,21.0,Female,Married,Jakarta,D3,9.0,48.8,Sales,9.5,56.5,17.9,9199,High
2807,37.0,Male,Married,Bandung,SMA,13.0,36.1,HR,10.3,63.1,13.4,11106,High
2808,28.0,Male,Single,Surabaya,D3,7.0,37.7,Marketing,6.3,95.6,14.9,73930,High
2809,42.0,Male,Single,Surabaya,SMA,7.0,34.2,Finance,9.8,73.1,11.7,7353,Low
2810,31.0,Male,Single,Surabaya,S1,13.0,30.9,Sales,7.2,84.8,1.7,11357,High
2811,34.0,Other,Married,Surabaya,S1,6.0,43.6,Marketing,4.9,86.3,10.8,5840,Low
2812,30.0,Male,Married,Bandung,S1,8.0,41.1,Marketing,12.4,78.9,12.0,7753,Low
2813,49.0,Male,Married,Surabaya,SMA,13.0,40.1,Sales,9.5,85.2,4.6,10534,High
2814,32.0,Female,Married,Jakarta,S1,10.0,33.0,Sales,9.5,53.9,9.4,13634,High
2815,50.0,Female,Divorced,Surabaya,S1,13.0,48.2,Marketing,9.5,72.7,4.5,10071,High
2816,38.0,Female,Single,Surabaya,SMA,12.0,37.5,Finance,9.8,44.2,8.3,10665,High
2817,39.0,Male,Married,Bandung,D3,13.0,42.7,IT,6.5,57.5,7.8,9613,High
2818,32.0,Female,Single,Jakarta,SMA,5.0,32.7,Marketing,9.9,69.5,17.0,4523,Low
2819,38.0,Male,Single,Jakarta,SMA,11.0,39.0,Sales,9.3,68.3,7.0,9154,High
2820,20.0,Other,Divorced,Bandung,SMA,10.0,41.5,HR,13.2,75.4,9.6,11041,High
2821,33.0,Female,Married,Bandung,S1,12.0,41.6,HR,13.2,74.8,9.6,12705,High
2822,42.0,Female,Single,Jakarta,D3,11.0,40.8,Sales,5.1,76.3,7.0,10066,High
2823,35.0,Male,Single,Jakarta,S2,12.0,42.5,Sales,9.5,76.7,13.6,10009,High
2824,24.0,Female,Single,Surabaya,SMA,8.0,34.3,IT,7.8,78.3,0.0,7591,Low
2825,35.0,Female,Single,Bandung,S2,10.0,41.0,Sales,9.5,65.4,15.7,9434,High
2826,49.0,Male,Married,Jakarta,SMA,4.0,40.6,HR,11.7,67.8,9.9,7523,Low
2827,45.0,Male,Married,Jakarta,S1,8.0,41.2,Finance,9.8,74.6,16.5,6898,Low
2828,35.0,Other,Married,Bandung,D3,17.0,39.8,Sales,9.5,74.8,3.7,13731,High
2829,43.0,Male,Single,Bandung,SMA,12.0,33.6,IT,14.0,64.2,2.2,7937,Low
2830,32.0,Female,Single,Jakarta,S1,10.0,33.4,Finance,9.8,85.8,8.5,7860,Low
2831,21.0,Female,Single,Bandung,D3,19.0,28.9,IT,8.7,82.2,12.5,12390,High
2832,28.0,Male,Married,Jakarta,S1,3.0,40.0,Finance,11.7,66.4,7.2,6320,Low
2833,48.0,Male,Divorced,Jakarta,S1,4.0,44.1,Sales,9.5,72.9,12.9,6410,Low
2834,33.0,Other,Single,Surabaya,D3,19.0,44.2,HR,10.9,95.1,9.1,14097,High
2835,33.0,Female,Single,Surabaya,D3,10.0,41.5,Finance,9.8,76.6,13.3,9194,High
2836,33.0,Male,Single,Bandung,S1,9.0,29.3,Marketing,9.6,79.0,10.5,5913,Low
2837,50.0,Female,Single,Bandung,SMA,4.0,34.9,IT,9.8,68.9,10.5,6062,Low
2838,48.0,Male,Single,Jakarta,S1,12.0,40.849999999999994,Finance,9.8,71.9,6.9,10897,High
2839,53.0,Female,Divorced,Surabaya,S1,13.0,40.7,IT,7.7,90.1,9.7,11910,High
2840,34.0,Male,Married,Bandung,SMA,5.0,38.9,HR,10.3,76.1,4.9,8236,Low
2841,37.0,Male,Single,Jakarta,SMA,9.0,41.8,IT,9.9,74.3,6.1,9095,High
2842,23.0,Male,Single,Surabaya,S1,10.0,40.1,IT,9.9,75.1,12.6,9417,High
2843,47.0,Male,Single,Jakarta,D3,11.0,40.6,Marketing,14.8,100.5,7.7,9578,High
2844,26.0,Female,Single,Surabaya,D3,4.0,36.8,IT,6.0,75.4,6.3,4230,Low
2845,37.0,Female,Married,Jakarta,SMA,16.0,44.9,Finance,5.7,66.7,12.2,13452,High
2846,26.0,Female,Married,Surabaya,S1,15.0,37.8,IT,9.9,68.4,11.9,12024,High
2847,30.0,Female,Married,Jakarta,SMA,8.0,33.3,Sales,10.4,82.8,8.9,7335,Low
2848,28.0,Male,Married,Jakarta,D3,9.0,36.1,Unknown,9.9,60.7,9.3,8052,Low
2849,30.0,Female,Married,Bandung,S1,9.0,38.3,Sales,9.5,79.5,12.1,8804,Low
2850,31.0,Female,Single,Surabaya,SMA,6.0,45.0,IT,14.2,67.8,14.8,7159,Low
2851,31.0,Male,Single,Surabaya,D3,8.0,39.8,IT,12.9,56.4,10.149999999999999,8421,Low
2852,42.0,Male,Single,Bandung,S2,9.0,39.1,Finance,9.8,65.2,4.0,7485,Low
2853,26.0,Female,Married,Bandung,S1,18.0,40.0,Sales,8.7,75.3,8.9,11566,High
2854,35.0,Male,Married,Jakarta,S1,15.0,43.9,Sales,11.7,89.0,8.0,10572,High
2855,45.0,Male,Married,Surabaya,D3,15.0,36.7,Marketing,12.8,84.1,4.7,13418,High
2856,31.0,Female,Married,Jakarta,S1,12.0,39.5,IT,8.4,72.1,12.5,10023,High
2857,29.0,Female,Married,Jakarta,SMA,4.0,47.4,IT,9.9,84.7,12.9,7948,Low
2858,33.0,Female,Married,Jakarta,SMA,10.0,42.5,Finance,8.3,71.4,9.5,8158,Low
